"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","DEPRECATED healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","no-sale-last-6-months","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)","supplier","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-04-30","311021-20x5NJ","X002IOJYKT","B0885S2TDF","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","New","44","0","479","0","0","0","0","0","USD","395","1039","2278","2699","","25.99","0.0","25.99","0.0","GoToRestock","","0.0","0","0","0.0","3.66","0.325089","cubic feet","Standard","14.303916","US","gl_lawn_and_garden","30","60","0","2","3","25.99","10258.13","26320.0","56906.21","67423.21","479","0","0","0","0","54.22","697","440","100","157","","707","2","","","","","","","","","","","","","","","","","23.1","432","Healthy","","","2026-04-27","No","Yes","12.5","23.1","2026-04-27","1391","650","37","20","167","unassigned","N","","",""
"2026-04-30","304113-52G","X003RI1KVB","B07WK3Q372","VIVOSUN S538 5x2 Grow Tent, 60""x32""x80"" High Reflective Mylar Growing Tents 2x5 with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS2000/VSF4300","New","30","0","76","0","0","0","0","0","USD","13","46","128","206","","169.99","0.0","144.49","133.61","GoToRestock","","0.0","0","0","0.0","1.58","2.275752","cubic feet","Extra-large","68.27256","US","gl_lawn_and_garden","5584","21","0","11","8","144.49","1878.37","6900.89","19676.42","31669.14","27","14","35","0","0","13.77","100","100","0","0","","42","2","","","","","","","","","","","","","","","","","65.7","74","Low stock","20","2026-05-06","2026-04-27","Yes","No","65.7","63.0","2026-04-27","130","0","41","1","115","unassigned","N","","",""
"2026-04-30","306201PS-4","X002CQ7HOD","B07YZKWNG5","VIVOSUN Grow Tent Ventilation System, 4 Inch Inline Duct Fan with Speed Controller, 4'' Carbon Filter, and 8ft. Ducting Combo, Air Cooling and Filtration Kit for Grow Tent, Hydroponics","","0","0","2","0","0","0","0","0","USD","7","9","61","119","","0.0","0.0","98.99","0.0","NoExcessInventory","","","0","0","","3.81","1.778558","cubic feet","Oversize","0.0","US","gl_lawn_and_garden","28735","35","0","120","29","98.99","679.43","877.41","5595.54","10814.96","2","0","0","0","0","","270","240","30","0","","1","1","","","","","","","","","","","","","","","","","27.9","58","Out of stock","","","2026-04-27","Yes","No","13.5","27.9","2026-04-27","270","0","0","1","310","unassigned","N","","",""
"2026-04-30","E331905","X003BZYNPZ","B0B7WMNGD7","VIVOSUN 13 inch Bud Leaf Bowl Trimmer- Clear Visibility Dome, Sharp Stainless Steel Blades for Spin Cut & Solid Metal Gear Box, Hand Pruner Included (Upgraded Version)","New","20","0","23","0","0","0","0","0","USD","7","29","69","90","","109.99","0.0","109.99","0.0","NoExcessInventory","","0.0","0","0","0.0","2.02","0.919054","cubic feet","Oversize","18.38108","US","gl_lawn_and_garden","59194","33","0","18","19","109.99","769.93","3189.71","7589.31","9949.1","6","0","17","0","0","4.28","113","102","11","0","","1","0","","","","","","","","","","","","","","","","","52.2","64","Low stock","","","2026-04-27","Yes","No","38.0","52.2","2026-04-27","133","0","1","0","129","unassigned","N","","",""
"2026-04-30","332570J","X001U19KCX","B07FJZ55Y9","VIVOSUN 9000 GPH Submersible Water Pump 620W Pond Pump Ultra Quiet Aquarium Pump with 26.5FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","New","679","0","729","0","0","0","0","0","USD","79","220","317","359","","159.99","0.0","127.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.5","0.798056","cubic feet","Oversize","541.880024","US","gl_lawn_and_garden","1741","294","0","14","28","127.99","10219.81","30094.44","44472.87","50749.65","189","220","320","0","0","270.5","104","24","80","0","","43","11","","","","","","","","","","","","","","","","","188.1","234","Healthy","","","2026-04-27","No","No","121.3","188.1","2026-04-27","811","28","13","2","311","unassigned","N","","",""
"2026-04-30","VSVC-AZT4E42APR","X004R4LT51","B0CBPHLMKY","VIVOSUN Smart Air Filtration PRO T4 Kit 4"", AeroZesh T4 Inline Duct Fan w/GrowHub E42A+ Temp. Humidity WiFi-Controller, Carbon Filter & Ducting Ventilation System for Grow Tent, Hydroponics","New","227","0","274","0","0","0","0","0","USD","37","142","305","475","","169.99","0.0","169.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.75","1.615185","cubic feet","Oversize","366.646995","US","gl_lawn_and_garden","22061","58","0","17","17","169.99","6281.13","24061.77","51727.64","80583.44","211","63","0","0","0","200.77","397","338","59","0","","40","0","","","","","","","","","","","","","","","","","49.9","113","Healthy","","","2026-04-27","No","No","49.0","49.9","2026-04-27","639","15","24","1","149","unassigned","N","","",""
"2026-04-30","332823-100J","X002I4KK93","B086V9MW2Q","VIVOSUN Twist Ties, 328 ft (100m) PE-Coated Green Plant Ties with Cutter, Reusable & Flexible Tomate Ties for Plant Support, Indoor Outdoor Gardening, Cable Management, Home Office Organization","New","323","0","401","0","0","0","0","0","USD","73","221","487","573","","13.99","0.0","13.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.54","0.032963","cubic feet","Standard","10.647049","US","gl_home_improvement","10228","59","0","13","17","13.99","913.52","2797.24","6073.54","7143.43","251","150","0","0","0","6.55","432","432","0","0","","92","0","","","","","","","","","","","","","","","","","69.8","386","Low stock","","","2026-04-27","No","No","53.1","69.8","2026-04-27","810","55","32","5","157","unassigned","N","","",""
"2026-04-30","VSV-IFB8","X003PTB5HV","B0BVPYH3WM","VIVOSUN Inline Booster Duct Fan 8” 430 CFM with Speed Controller, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens, Attics, Grow Tents","New","33","0","65","0","0","0","0","0","USD","10","13","16","34","","39.99","0.0","39.99","0.0","GoToRestock","","0.0","0","0","0.0","1.57","0.341667","cubic feet","Standard","11.275011","US","gl_home","124451","54","0","26","33","39.99","397.9","517.87","637.84","1353.66","65","0","0","0","0","9.12","54","0","54","0","","31","0","","","","","","","","","","","","","","","","","145.2","165","Low stock","204","2026-05-06","2026-04-27","Yes","No","145.2","30.3","2026-04-27","117","30","0","1","54","unassigned","N","","",""
"2026-04-30","331101-8","X000YYF49P","B01C82T0QC","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","New","716","0","790","0","0","0","0","0","USD","69","279","520","887","","35.99","0.0","35.99","29.47","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.07","0.311563","cubic feet","Standard","223.079108","US","gl_home_improvement","32342","58","0","13","13","35.99","2251.11","9691.15","18216.44","31245.26","232","315","243","0","0","136.35","204","204","0","0","","71","18","","","","","","","","","","","","","","","","","84.7","498","Healthy","418","2026-05-07","2026-04-27","No","No","84.7","84.7","2026-04-27","946","26","44","1","80","unassigned","N","","",""
"2026-04-30","304113-2014","X003QU1439","B0BY2HRPWQ","VIVOSUN Small Grow Tent for Aerogarden, Hydroponics Growing System, 20”x14”x21” Highly Reflective Mylar Indoor Grow Tent with Sealed Bottom Design, Ventilation Window and Cable Hole Port","New","79","0","174","0","0","0","0","0","USD","77","338","635","895","","29.99","0.0","29.99","0.0","NoExcessInventory","","0.0","0","0","0.0","2.5","0.468434","cubic feet","Standard","37.006286","US","gl_lawn_and_garden","30593","25","0","7","8","29.99","2302.23","10106.13","18977.93","26754.33","126","48","0","0","0","16.29","531","425","60","46","","82","1","","","","","","","","","","","","","","","","","37.2","250","Low stock","31","2026-05-07","2026-04-27","No","No","28.5","37.2","2026-04-27","675","65","12","5","78","unassigned","N","","",""
"2026-04-30","332967-200","X004AQPPLF","B0D7YT3B87","VIVOSUN 6-Inch 200-Pack Garden Stakes, 11-Gauge Galvanized Steel U-Shaped Staples for Landscape Fabric, Ground Cover, Soaker Hose, Irrigation Tubing, and Fence Securing","New","63","0","109","0","0","0","0","0","USD","14","83","129","153","","24.99","0.0","24.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.54","0.101227","cubic feet","Standard","6.377301","US","gl_lawn_and_garden","19664","65","0","12","22","24.99","345.86","2022.67","3129.71","3674.47","85","24","0","0","0","4.68","200","125","0","75","","40","1","","","","","","","","","","","","","","","","","61.9","121","Low stock","","","2026-04-27","Yes","No","37.3","61.9","2026-04-27","298","35","2","3","175","unassigned","N","","",""
"2026-04-30","311011-5J","X0027ACZPZ","B07SN2YSG5","VIVOSUN 5 Pack 5 Gallon Square Grow Bags, Thick Nonwoven Cubic Fabric Pots with Handles for Indoor and Outdoor Gardening","New","280","0","315","0","0","0","0","0","USD","44","192","323","420","","19.99","0.0","19.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.25","0.200682","cubic feet","Standard","56.19096","US","gl_lawn_and_garden","19634","58","0","10","16","19.99","877.57","3804.13","6422.82","8355.88","70","245","0","0","0","37.58","242","242","0","0","","85","1","","","","","","","","","","","","","","","","","79.6","183","Healthy","","","2026-04-27","No","No","65.4","79.6","2026-04-27","591","69","16","0","141","unassigned","N","","",""
"2026-04-30","HD-2118J","X002W8ENWP","B094G22C5G","VIVOSUN 4L Cool Mist Humidifier with Remote Control for Bedroom, Plants, Baby, Dry Skin","New","76","0","24","41","12","0","0","0","USD","2","5","10","20","Low traffic","49.99","0.0","49.99","0.0","Create Outlet deal","","24.99","2","0","157.03","0.25","0.486905","cubic feet","Standard","37.00478","US","gl_home","489237","265","39","60","49","49.99","91.98","241.95","475.9","947.8","0","12","12","12","0","40.79","0","0","0","0","","3","0","14","3.39","12","5.85","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","829.0","19","Excess","","","2026-04-27","Yes","No","829.0","388.4","2026-04-27","76","0","3","0","274","unassigned","N","","",""
"2026-04-30","GH-0002","X002EN83TR","B082FJ37D1","VIVOSUN 57x57x77 Inch Mini Walk in Green House with Window and Anchor, Plant Garden Hot House 2 Tiers 8 Shelves, 4.7 x 4.7 x 6.4 FT","New","101","0","1","12","5","81","0","0","USD","15","51","154","160","","99.99","0.0","65.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.75","1.749912","cubic feet","Oversize","176.741112","US","gl_lawn_and_garden","23234","55","0","13","14","65.99","993.85","3547.49","11108.46","11671.4","0","1","0","86","0","593.56","76","72","4","0","","11","0","1","0.88","2","3.5","1","2.62","51","486.38","31","309.2","0","0.0","0","0.0","0","0.0","132.7","83","Healthy","2","2026-05-06","2026-04-27","Yes","No","60.0","132.7","2026-04-27","177","0","10","1","129","unassigned","N","","",""
"2026-04-30","AT-0001","X0036OOGAD","B09V6VS359","VIVOSUN Adjustable Outdoor Ashtray, Covered Ashtray for Outside Patio, Smokeless Windproof Standing Ash tray with Lid for Home, Adjustable Height from 21.5"" to 35"" for Indoor (Black)","New","106","0","134","0","0","0","0","0","USD","13","69","133","175","Low traffic","24.99","22.49","22.49","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.27","0.278528","cubic feet","Standard","29.523968","US","gl_home","267727","57","0","16","21","22.49","294.87","1620.36","3053.47","4061.05","53","81","0","0","0","18.07","181","180","0","1","","21","0","","","","","","","","","","","","","","","","","76.8","114","Healthy","","","2026-04-27","Yes","No","56.4","76.8","2026-04-27","302","15","2","4","160","unassigned","N","","",""
"2026-04-30","Amazon.Found.B08HRS2TDC","B08HRS2TDC","B08HRS2TDC","VIVOSUN 10-Pack 2 Gallon Grow Bags, Reinforced Planter Fabric Pots for Gardening Black","New","1","0","0","0","1","0","0","0","USD","0","0","0","0","","19.99","0.0","19.99","0.0","Edit listing","","0.0","0","0","0.0","0.67","0.140873","cubic feet","Standard","0.140873","US","gl_lawn_and_garden","1974","6","0","","","19.99","0.0","0.0","0.0","0.0","0","0","0","1","0","0.03","0","0","0","0","","0","0","1","0.07","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","","1","Healthy","98","2026-05-06","","","","","","2026-04-27","1","0","0","0","6","unassigned","N","","",""
"2026-04-30","CBIN-BL-43J","X002F6LW9L","B08346W5S6","VIVOSUN Outdoor Tumbling Composter Dual Rotating Batch Compost Bin, 43 Gallon Black Door","New","1","0","3","0","0","0","0","0","USD","0","1","2","4","","89.99","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.76","2.770517","cubic feet","Oversize","2.770517","US","gl_lawn_and_garden","2058","0","0","4","3","71.99","0.0","79.99","159.98","319.96","1","1","1","0","0","","0","0","0","0","","4","1","","","","","","","","","","","","","","","","","85.5","1005","Low stock","3415","2026-05-06","2026-04-27","Yes","No","60.5","85.5","2026-04-27","1","0","2","2","0","unassigned","N","","",""
"2026-04-30","306201P-8","X000ZYIJ87","B01DXYMM2I","VIVOSUN R8 8 Inch 720 CFM Inline Duct Ventilation Fan with Variable Speed Controller for Grow Tent","New","3","0","14","0","0","0","0","0","USD","27","162","257","375","","75.99","0.0","75.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.86","0.910301","cubic feet","Oversize","2.730903","US","gl_lawn_and_garden","28735","54","0","8","11","75.99","2049.55","12056.26","19269.5","29075.51","14","0","0","0","0","0.47","326","133","193","0","","8","9","","","","","","","","","","","","","","","","","47.2","128","Low stock","66","2026-05-06","2026-04-27","No","No","13.3","47.2","2026-04-27","330","1","1","6","103","unassigned","N","","",""
"2026-04-30","304113-55","X000ZYIIWJ","B01DXYM98K","VIVOSUN S558 5x5 Grow Tent, 60""x60""x80"" High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VSF6450","New","60","0","69","0","0","0","0","0","USD","44","118","193","257","","199.99","0.0","179.99","0.0","NoExcessInventory","","0.0","0","0","0.0","2.17","3.118647","cubic feet","Extra-large","187.11882","US","gl_lawn_and_garden","5584","53","0","8","12","179.99","7082.56","19326.82","33205.36","45090.35","3","66","0","0","0","61.22","184","60","124","0","","6","1","","","","","","","","","","","","","","","","","46.8","123","Low stock","69","2026-05-06","2026-04-27","Yes","No","42.6","46.8","2026-04-27","244","0","1","5","61","unassigned","N","","",""
"2026-04-30","LEK-002","X0040UWVJZ","B0CM68NL2X","VIVOSUN Landscape Edging Kit 40ft Long 2in High, No-Dig Plastic Garden Edging Border with 36 Anchoring Spikes & Scissors, Black","","0","0","1","0","0","0","0","0","USD","0","1","96","97","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","1.96","0.436969","cubic feet","Standard","0.0","US","gl_lawn_and_garden","","0","0","0","0","28.99","0.0","28.99","1188.04","1217.03","0","1","0","0","0","","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","44.7","22","Out of stock","51","2026-04-29","2026-04-27","Yes","No","11.0","44.7","2026-04-27","0","0","0","0","0","unassigned","N","","",""
"2026-04-30","VSVC-AZG6E42APR","X004R48X73","B0CBRPS1N8","VIVOSUN Smart Air Filtration PRO G6 Kit 6"", AeroZesh G6 Inline Duct Fan w/GrowHub E42A+ Temp. Humidity WiFi-Controller, Carbon Filter & Ducting, Cooling & Ventilation System for Grow Tent, Hydroponics","New","186","0","128","68","0","0","0","0","USD","14","69","101","104","","199.99","179.99","179.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.85","2.466406","cubic feet","Oversize","458.751516","US","gl_lawn_and_garden","22061","141","0","17","38","179.99","2519.86","12419.31","18325.05","18895.02","10","6","112","0","0","266.83","124","26","98","0","","8","0","","","","","","","","","","","","","","","","","229.7","1","Healthy","","","2026-04-27","Yes","No","96.7","229.7","2026-04-27","310","0","4","4","159","unassigned","N","","",""
"2026-04-30","332574J","X0025VFUCV","B07RVHDZN1","VIVOSUN 130GPH Submersible Pump(500L/H, 6W), Ultra Quiet Water Pump with 2.6ft High Lift, Fountain Water Pump with 5ft Power Cord, 2 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","New","12","0","82","0","0","0","0","0","USD","69","291","661","966","","14.99","0.0","13.49","0.0","NoExcessInventory","","0.0","0","0","0.0","4.41","0.025304","cubic feet","Standard","0.303648","US","gl_pet_products","8490","16","0","9","9","13.49","933.81","4075.59","9309.89","13708.59","82","0","0","0","0","0.26","675","576","0","99","","62","0","","","","","","","","","","","","","","","","","24.3","270","Low stock","91","2026-05-07","2026-04-27","No","Yes","13.6","24.3","2026-04-27","732","45","11","6","84","unassigned","N","","",""
"2026-04-30","311001-10x5NJ","X001F1COM1","B00VWU30PO","VIVOSUN 5-Pack 10 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","New","2386","0","4111","0","0","0","0","0","USD","1716","6432","10084","11119","","20.99","0.0","20.99","0.0","GoToRestock","","0.0","0","0","0.0","2.56","0.193993","cubic feet","Standard","462.867298","US","gl_lawn_and_garden","30","28","0","3","6","20.99","35992.35","132560.11","204042.71","225010.82","4111","0","0","0","0","448.91","2848","2848","0","0","","3257","7","","","","","","","","","","","","","","","","","37.3","5122","Healthy","3610","2026-05-07","2026-04-27","No","No","23.8","37.3","2026-04-27","8177","2943","233","81","54","unassigned","N","","",""
"2026-04-30","MGG-GS12-U20J","X004LFBGOZ","B0DZ5D9KGX","Maygrove 12 Inch Rebar Stakes Heavy Duty 20 Pack, U Shaped Ground Stakes, Galvanized Steel Trampoline Stakes, Tent Anchor Kit Anti-Rust, Drip Hose Wind Stakes, Black","New","13","0","20","0","0","0","0","0","USD","2","13","81","81","Low traffic","39.99","0.0","39.99","0.0","CreateShippingPlan","","0.0","0","0","0.0","2.3","0.090797","cubic feet","Other","1.180361","US","gl_lawn_and_garden","44849","35","0","4","2","39.99","79.98","311.87","1703.19","1703.19","13","7","0","0","0","0.72","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","34.1","26","Low stock","26","2026-05-06","2026-04-27","Yes","No","21.2","34.1","2026-04-27","13","0","0","0","35","unassigned","N","","",""
"2026-04-30","305142-PEN","X0049L6ASD","B0D62HTFKS","VIVOSUN TDS Meter, 3 in 1 TDS, EC & Temperature Meter, Accurate Digital Water Quality Tester for Drinking Water, Aquarium, Hydroponics, RO/DI System, Swimming Pool, White","New","86","0","95","0","0","0","0","0","USD","13","48","103","161","Low traffic","9.99","0.0","9.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","2.21","0.009197","cubic feet","Standard","0.790942","US","gl_biss","45731","60","0","15","15","9.99","129.37","479.02","1012.47","1580.51","95","0","0","0","0","0.58","100","100","0","0","","5","0","","","","","","","","","","","","","","","","","69.7","53","Healthy","","","2026-04-27","Yes","No","69.7","46.2","2026-04-27","189","3","1","1","131","unassigned","N","","",""
"2026-04-30","VSK-GIYE425-US","X004T1EY3L","B093BL79VG","VIVOSUN Grow Tent Kit 2x4 Complete System, WiFi-Controlled Grow System with Full Spectrum LED Grow Light, Automatic Ventilation, GrowHub Outlet A22 with Temperature and Humidity Sensor","New","39","0","51","0","0","0","0","0","USD","8","43","88","111","","459.99","0.0","413.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.92","6.216146","cubic feet","Oversize","242.429694","US","gl_lawn_and_garden","46516","55","0","8","11","413.99","3127.88","16835.32","34268.87","43790.64","25","26","0","0","0","88.31","56","40","16","0","","3","1","","","","","","","","","","","","","","","","","56.3","17","Healthy","","","2026-04-27","Yes","No","45.5","56.3","2026-04-27","96","1","1","1","100","unassigned","N","","",""
